seed,t,T,algorithm,revenue,regret_cumulative,simple_regret,opt_joint_oracle,opt_indep_product_surrogate,gap_joint_minus_indep_product,a0,a1,a2,a3,a4,a5,recommendation_revenue,recommendation_simple_regret,recommendation_a0,recommendation_a1,recommendation_a2,recommendation_a3,recommendation_a4,recommendation_a5,played_revenue,played_simple_regret,played_regret_cumulative
0,19,50,BPE-Iso-Mat12,2.6,39.973856973194465,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.25,0.25,0.0,1.0,2.6,1.0000000000000004,0.0,1.0,0.25,0.25,0.0,1.0,2.6,1.0000000000000004,39.973856973194465
0,19,50,HGP-UCB-CPP,0.06305230427748253,27.852294080470344,3.536947695722518,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,1.0,0.0,1.0,0.0,0.06305230427748253,3.536947695722518,1.0,0.0,1.0,0.0,1.0,0.0,0.06305230427748253,3.536947695722518,27.852294080470344
0,19,50,BZ-ETC,2.240737793435154,40.106772125787,1.3592622065648468,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.75,1.0,1.0,2.240737793435154,1.3592622065648468,0.25,1.0,0.25,0.75,1.0,1.0,2.240737793435154,1.3592622065648468,40.106772125787
0,19,50,SPSA,2.453242090157268,25.96363618291317,1.1467579098427327,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.5,0.5,0.25,0.5,2.453242090157268,1.1467579098427327,0.25,0.75,0.5,0.5,0.25,0.5,2.453242090157268,1.1467579098427327,25.96363618291317
0,19,50,Kleinberg,1.4532420901572678,43.50148658151125,2.1467579098427327,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.0,0.5,0.5,0.25,0.0,1.4532420901572678,2.1467579098427327,0.25,0.0,0.5,0.5,0.25,0.0,1.4532420901572678,2.1467579098427327,43.50148658151125
0,19,50,Univariate,2.2113542493985783,32.61809731070211,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,32.61809731070211
0,20,50,DMS-X0-BPE,2.9873595364057524,27.919350519556545,0.6126404635942482,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,1.0,0.25,1.0,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.9873595364057524,0.6126404635942482,27.919350519556545
0,20,50,Joint-DMS-GP-UCB,1.6932553996061146,42.20922908821969,1.906744600393886,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.0,0.5,0.5,0.25,0.25,1.6932553996061146,1.906744600393886,0.5,0.0,0.5,0.5,0.25,0.25,1.6932553996061146,1.906744600393886,42.20922908821969
0,20,50,GP-UCB-Iso-Mat12,1.0619492379025322,47.713730132458046,2.5380507620974684,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,0.0,1.0,1.0,1.0,1.0619492379025322,2.5380507620974684,1.0,0.0,0.0,1.0,1.0,1.0,1.0619492379025322,2.5380507620974684,47.713730132458046
0,20,50,BPE-Iso-Mat12,2.8000000000000003,40.77385697319446,0.8000000000000003,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.25,0.25,0.75,2.8000000000000003,0.8000000000000003,0.25,1.0,0.25,0.25,0.25,0.75,2.8000000000000003,0.8000000000000003,40.77385697319446
0,20,50,HGP-UCB-CPP,0.1191784855841881,31.333115594886156,3.4808215144158123,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,31.333115594886156
0,20,50,BZ-ETC,1.2245563813826967,42.48221574440431,2.375443618617304,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.0,0.5,1.0,0.75,1.2245563813826967,2.375443618617304,0.5,0.25,0.0,0.5,1.0,0.75,1.2245563813826967,2.375443618617304,42.48221574440431
0,20,50,SPSA,3.0,26.56363618291317,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,26.56363618291317
0,20,50,Kleinberg,1.8158016942783681,45.28568488723288,1.7841983057216324,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.5,1.0,1.0,0.0,1.8158016942783681,1.7841983057216324,0.5,0.75,0.5,1.0,1.0,0.0,1.8158016942783681,1.7841983057216324,45.28568488723288
0,20,50,Univariate,2.2113542493985783,34.00674306130353,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,34.00674306130353
0,21,50,DMS-X0-BPE,2.8000000000000003,28.719350519556546,0.8000000000000003,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.25,0.25,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.8000000000000003,0.8000000000000003,28.719350519556546
0,21,50,Joint-DMS-GP-UCB,1.554361407142676,44.254867681077016,2.0456385928573244,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.5,0.75,0.75,1.0,1.554361407142676,2.0456385928573244,0.5,0.5,0.5,0.75,0.75,1.0,1.554361407142676,2.0456385928573244,44.254867681077016
0,21,50,GP-UCB-Iso-Mat12,1.2375034821111377,50.07622665034691,2.3624965178888626,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,1.0,1.0,0.0,0.0,1.2375034821111377,2.3624965178888626,0.0,1.0,1.0,1.0,0.0,0.0,1.2375034821111377,2.3624965178888626,50.07622665034691
0,21,50,BPE-Iso-Mat12,2.8000000000000003,41.57385697319446,0.8000000000000003,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.0,0.25,0.25,1.0,2.8000000000000003,0.8000000000000003,0.25,1.0,0.0,0.25,0.25,1.0,2.8000000000000003,0.8000000000000003,41.57385697319446
0,21,50,HGP-UCB-CPP,0.11563753712597988,34.81747805776018,3.484362462874021,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,0.75,0.11563753712597988,3.484362462874021,1.0,1.0,1.0,1.0,1.0,0.75,0.11563753712597988,3.484362462874021,34.81747805776018
0,21,50,BZ-ETC,2.0441131887304804,44.03810255567383,1.55588681126952,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.75,0.25,0.5,1.0,2.0441131887304804,1.55588681126952,0.0,1.0,0.75,0.25,0.5,1.0,2.0441131887304804,1.55588681126952,44.03810255567383
0,21,50,SPSA,3.0,27.163636182913173,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,27.163636182913173
0,21,50,Kleinberg,2.1225688627133246,46.76311602451956,1.477431137286676,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.5,0.25,0.25,0.25,2.1225688627133246,1.477431137286676,0.25,0.75,0.5,0.25,0.25,0.25,2.1225688627133246,1.477431137286676,46.76311602451956
0,21,50,Univariate,2.2113542493985783,35.39538881190495,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,35.39538881190495
0,22,50,DMS-X0-BPE,2.3201045146860233,29.99924600487052,1.2798954853139772,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,0.25,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.3201045146860233,1.2798954853139772,29.99924600487052
0,22,50,Joint-DMS-GP-UCB,1.0761212653525911,46.77874641572443,2.5238787346474094,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.75,1.0,0.5,0.5,0.75,1.0761212653525911,2.5238787346474094,0.75,0.75,1.0,0.5,0.5,0.75,1.0761212653525911,2.5238787346474094,46.77874641572443
0,22,50,GP-UCB-Iso-Mat12,0.26169416255905853,53.41453248778785,3.338305837440942,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,0.0,0.0,0.0,0.26169416255905853,3.338305837440942,1.0,1.0,1.0,0.0,0.0,0.0,0.26169416255905853,3.338305837440942,53.41453248778785
0,22,50,BPE-Iso-Mat12,3.0,42.17385697319446,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.25,0.5,0.25,1.0,3.0,0.6000000000000005,0.0,1.0,0.25,0.5,0.25,1.0,3.0,0.6000000000000005,42.17385697319446
0,22,50,HGP-UCB-CPP,0.1191784855841881,38.29829957217599,3.4808215144158123,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,1.0,1.0,1.0,1.0,1.0,1.0,0.1191784855841881,3.4808215144158123,38.29829957217599
0,22,50,BZ-ETC,0.6987796101647001,46.93932294550913,2.9012203898353004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.0,1.0,0.0,0.5,0.25,0.6987796101647001,2.9012203898353004,0.75,0.0,1.0,0.0,0.5,0.25,0.6987796101647001,2.9012203898353004,46.93932294550913
0,22,50,SPSA,2.6,28.163636182913173,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.25,0.5,0.25,0.5,2.6,1.0000000000000004,0.25,0.75,0.25,0.5,0.25,0.5,2.6,1.0000000000000004,28.163636182913173
0,22,50,Kleinberg,0.8370236128979849,49.526092411621576,2.7629763871020154,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.5,0.5,0.75,1.0,0.0,0.8370236128979849,2.7629763871020154,1.0,0.5,0.5,0.75,1.0,0.0,0.8370236128979849,2.7629763871020154,49.526092411621576
0,22,50,Univariate,2.2113542493985783,36.78403456250637,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,36.78403456250637
0,23,50,DMS-X0-BPE,2.5009012276722826,31.09834477719824,1.099098772327718,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.5,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.5009012276722826,1.099098772327718,31.09834477719824
0,23,50,Joint-DMS-GP-UCB,1.1510588752778597,49.22768754044657,2.4489411247221406,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.0,0.25,0.75,0.0,1.1510588752778597,2.4489411247221406,0.5,0.5,0.0,0.25,0.75,0.0,1.1510588752778597,2.4489411247221406,49.22768754044657
0,23,50,GP-UCB-Iso-Mat12,2.0407377934351536,54.9737946943527,1.559262206564847,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.0,1.0,1.0,1.0,2.0407377934351536,1.559262206564847,0.0,1.0,0.0,1.0,1.0,1.0,2.0407377934351536,1.559262206564847,54.9737946943527
0,23,50,BPE-Iso-Mat12,3.2,42.57385697319446,0.40000000000000036,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,1.0,3.2,0.40000000000000036,0.25,1.0,0.25,0.5,0.25,1.0,3.2,0.40000000000000036,42.57385697319446
0,23,50,HGP-UCB-CPP,0.11439210526361096,41.78390746691238,3.4856078947363898,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.75,1.0,0.75,1.0,1.0,0.11439210526361096,3.4856078947363898,1.0,0.75,1.0,0.75,1.0,1.0,0.11439210526361096,3.4856078947363898,41.78390746691238
0,23,50,BZ-ETC,0.5488591958462412,49.990463749662894,3.0511408041537593,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,0.25,0.5,0.0,1.0,0.75,0.5488591958462412,3.0511408041537593,0.75,0.25,0.5,0.0,1.0,0.75,0.5488591958462412,3.0511408041537593,49.990463749662894
0,23,50,SPSA,2.8,28.963636182913174,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,28.963636182913174
0,23,50,Kleinberg,1.0899798835924213,52.03611252802916,2.5100201164075795,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.25,0.5,0.5,0.75,1.0,1.0899798835924213,2.5100201164075795,0.0,0.25,0.5,0.5,0.75,1.0,1.0899798835924213,2.5100201164075795,52.03611252802916
0,23,50,Univariate,2.2113542493985783,38.17268031310779,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,38.17268031310779
0,24,50,DMS-X0-BPE,2.587359536405752,32.11098524079249,1.0126404635942485,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.0,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.587359536405752,1.0126404635942485,32.11098524079249
0,24,50,Joint-DMS-GP-UCB,2.231015448155085,50.596672092291485,1.3689845518449157,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.75,0.75,0.0,1.0,2.231015448155085,1.3689845518449157,0.25,1.0,0.75,0.75,0.0,1.0,2.231015448155085,1.3689845518449157,50.596672092291485
0,24,50,GP-UCB-Iso-Mat12,1.2212114444673787,57.35258324988532,2.378788555532622,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,0.0,0.0,0.0,1.0,1.2212114444673787,2.378788555532622,1.0,0.0,0.0,0.0,0.0,1.0,1.2212114444673787,2.378788555532622,57.35258324988532
0,24,50,BPE-Iso-Mat12,3.0217185201210848,43.15213845307338,0.5782814798789158,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.5,1.0,3.0217185201210848,0.5782814798789158,0.25,1.0,0.25,0.5,0.5,1.0,3.0217185201210848,0.5782814798789158,43.15213845307338
0,24,50,HGP-UCB-CPP,0.11563753712597988,45.2682699297864,3.484362462874021,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,1.0,1.0,1.0,0.75,0.11563753712597988,3.484362462874021,1.0,1.0,1.0,1.0,1.0,0.75,0.11563753712597988,3.484362462874021,45.2682699297864
0,24,50,BZ-ETC,2.351159167234584,51.23930458242831,1.2488408327654166,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.5,1.0,0.5,0.0,2.351159167234584,1.2488408327654166,0.25,0.75,0.5,1.0,0.5,0.0,2.351159167234584,1.2488408327654166,51.23930458242831
0,24,50,SPSA,2.8,29.763636182913174,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.25,0.5,0.25,0.75,2.8,0.8000000000000007,0.25,0.75,0.25,0.5,0.25,0.75,2.8,0.8000000000000007,29.763636182913174
0,24,50,Kleinberg,1.2223749845608363,54.41373754346832,2.3776250154391643,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,1.0,0.75,0.0,0.5,1.2223749845608363,2.3776250154391643,0.5,0.25,1.0,0.75,0.0,0.5,1.2223749845608363,2.3776250154391643,54.41373754346832
0,24,50,Univariate,2.2113542493985783,39.56132606370921,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,39.56132606370921
0,25,50,DMS-X0-BPE,2.587359536405752,33.12362570438674,1.0126404635942485,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,1.0,0.0,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.587359536405752,1.0126404635942485,33.12362570438674
0,25,50,Joint-DMS-GP-UCB,2.0322910598904373,52.164381032401046,1.5677089401095632,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.5,0.0,1.0,0.0,1.0,2.0322910598904373,1.5677089401095632,1.0,0.5,0.0,1.0,0.0,1.0,2.0322910598904373,1.5677089401095632,52.164381032401046
0,25,50,GP-UCB-Iso-Mat12,0.0797988338674587,60.872784416017865,3.5202011661325416,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,1.0,1.0,1.0,0.0,0.0797988338674587,3.5202011661325416,1.0,0.0,1.0,1.0,1.0,0.0,0.0797988338674587,3.5202011661325416,60.872784416017865
0,25,50,BPE-Iso-Mat12,3.0,43.75213845307338,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.0,1.0,3.0,0.6000000000000005,0.25,1.0,0.25,0.5,0.0,1.0,3.0,0.6000000000000005,43.75213845307338
0,25,50,HGP-UCB-CPP,2.437503482111138,46.43076644767526,1.1624965178888624,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,46.43076644767526
0,25,50,BZ-ETC,0.2680179150891006,54.57128666733921,3.3319820849109,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.75,0.5,0.0,0.0,0.2680179150891006,3.3319820849109,1.0,1.0,0.75,0.5,0.0,0.0,0.2680179150891006,3.3319820849109,54.57128666733921
0,25,50,SPSA,3.0,30.363636182913176,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,0.25,1.0,0.25,0.5,0.25,0.75,3.0,0.6000000000000005,30.363636182913176
0,25,50,Kleinberg,0.4504071372759692,57.56333040619236,3.1495928627240315,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.5,0.5,0.0,1.0,0.25,0.4504071372759692,3.1495928627240315,1.0,0.5,0.5,0.0,1.0,0.25,0.4504071372759692,3.1495928627240315,57.56333040619236
0,25,50,Univariate,2.2113542493985783,40.94997181431063,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,40.94997181431063
0,26,50,DMS-X0-BPE,1.6208630185168895,35.10276268586985,1.979136981483111,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.75,1.0,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,1.6208630185168895,1.979136981483111,35.10276268586985
0,26,50,Joint-DMS-GP-UCB,1.4167569525211614,54.347624079879886,2.183243047478839,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.75,0.0,0.25,0.0,1.4167569525211614,2.183243047478839,0.25,0.75,0.75,0.0,0.25,0.0,1.4167569525211614,2.183243047478839,54.347624079879886
0,26,50,GP-UCB-Iso-Mat12,2.040937210037897,62.43184720597997,1.5590627899621037,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,1.0,0.0,1.0,0.0,1.0,2.040937210037897,1.5590627899621037,1.0,1.0,0.0,1.0,0.0,1.0,2.040937210037897,1.5590627899621037,62.43184720597997
0,26,50,BPE-Iso-Mat12,3.0,44.35213845307338,0.6000000000000005,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,0.75,0.25,0.5,0.25,1.0,3.0,0.6000000000000005,0.25,0.75,0.25,0.5,0.25,1.0,3.0,0.6000000000000005,44.35213845307338
0,26,50,HGP-UCB-CPP,2.437503482111138,47.59326296556412,1.1624965178888624,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,47.59326296556412
0,26,50,BZ-ETC,1.987359536405752,56.183927130933455,1.6126404635942486,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,0.25,0.0,0.75,1.987359536405752,1.6126404635942486,0.5,0.25,0.25,0.25,0.0,0.75,1.987359536405752,1.6126404635942486,56.183927130933455
0,26,50,SPSA,2.6,31.363636182913176,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.0,0.5,2.6,1.0000000000000004,0.25,1.0,0.25,0.5,0.0,0.5,2.6,1.0000000000000004,31.363636182913176
0,26,50,Kleinberg,0.503783516671507,60.659546889520854,3.0962164833284938,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.0,0.75,0.75,1.0,0.5,0.503783516671507,3.0962164833284938,0.5,0.0,0.75,0.75,1.0,0.5,0.503783516671507,3.0962164833284938,60.659546889520854
0,26,50,Univariate,2.2113542493985783,42.33861756491205,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,42.33861756491205
0,27,50,DMS-X0-BPE,2.587359536405752,36.1154031494641,1.0126404635942485,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,0.25,0.75,0.25,0.75,2.4641531216646007,1.1358468783353999,0.5,0.5,0.25,0.75,0.5,0.5,2.587359536405752,1.0126404635942485,36.1154031494641
0,27,50,Joint-DMS-GP-UCB,0.6394588918497787,57.30816518803011,2.9605411081502218,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.25,1.0,0.75,0.75,0.0,0.6394588918497787,2.9605411081502218,0.5,0.25,1.0,0.75,0.75,0.0,0.6394588918497787,2.9605411081502218,57.30816518803011
0,27,50,GP-UCB-Iso-Mat12,1.4,64.63184720597997,2.2000000000000006,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,1.0,0.0,0.0,0.0,0.0,1.4,2.2000000000000006,0.0,1.0,0.0,0.0,0.0,0.0,1.4,2.2000000000000006,64.63184720597997
0,27,50,BPE-Iso-Mat12,2.6,45.35213845307338,1.0000000000000004,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.75,0.0,0.5,0.25,1.0,2.6,1.0000000000000004,0.0,0.75,0.0,0.5,0.25,1.0,2.6,1.0000000000000004,45.35213845307338
0,27,50,HGP-UCB-CPP,2.435015448155085,48.75824751740904,1.1649845518449156,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,1.0,0.75,0.25,1.0,2.435015448155085,1.1649845518449156,0.25,1.0,1.0,0.75,0.25,1.0,2.435015448155085,1.1649845518449156,48.75824751740904
0,27,50,BZ-ETC,0.26103353228276865,59.52289359865069,3.3389664677172317,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.75,0.75,0.25,0.0,0.0,0.26103353228276865,3.3389664677172317,1.0,0.75,0.75,0.25,0.0,0.0,0.26103353228276865,3.3389664677172317,59.52289359865069
0,27,50,SPSA,2.8,32.16363618291318,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,0.25,1.0,0.25,0.5,0.25,0.5,2.8,0.8000000000000007,32.16363618291318
0,27,50,Kleinberg,2.053242090157268,62.206304799363586,1.5467579098427326,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.75,0.5,0.5,0.0,0.5,2.053242090157268,1.5467579098427326,0.0,0.75,0.5,0.5,0.0,0.5,2.053242090157268,1.5467579098427326,62.206304799363586
0,27,50,Univariate,2.2113542493985783,43.72726331551347,1.3886457506014223,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,0.5,0.75,0.25,0.25,0.5,0.5,2.2113542493985783,1.3886457506014223,43.72726331551347
0,28,50,DMS-X0-BPE,2.4475166592554487,37.26788649020865,1.1524833407445518,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.5,0.5,0.5,1.0,0.25,0.5,2.787359536405752,0.8126404635942484,0.5,0.25,0.25,1.0,0.25,0.75,2.4475166592554487,1.1524833407445518,37.26788649020865
0,28,50,Joint-DMS-GP-UCB,1.0436061130767744,59.864559074953334,2.5563938869232263,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,1.0,0.0,0.75,0.25,0.25,0.75,1.0436061130767744,2.5563938869232263,1.0,0.0,0.75,0.25,0.25,0.75,1.0436061130767744,2.5563938869232263,59.864559074953334
0,28,50,GP-UCB-Iso-Mat12,0.4407377934351534,67.79110941254481,3.159262206564847,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.0,0.0,0.0,0.0,1.0,1.0,0.4407377934351534,3.159262206564847,0.0,0.0,0.0,0.0,1.0,1.0,0.4407377934351534,3.159262206564847,67.79110941254481
0,28,50,BPE-Iso-Mat12,2.8000000000000003,46.15213845307338,0.8000000000000003,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.0,0.5,0.0,1.0,2.8000000000000003,0.8000000000000003,0.25,1.0,0.0,0.5,0.0,1.0,2.8000000000000003,0.8000000000000003,46.15213845307338
0,28,50,HGP-UCB-CPP,2.437503482111138,49.9207440352979,1.1624965178888624,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,0.25,1.0,1.0,1.0,0.25,1.0,2.437503482111138,1.1624965178888624,49.9207440352979
0,28,50,BZ-ETC,2.6217185201210853,60.501175078529606,0.9782814798789152,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.0,0.5,1.0,2.6217185201210853,0.9782814798789152,0.25,1.0,0.25,0.0,0.5,1.0,2.6217185201210853,0.9782814798789152,60.501175078529606
0,28,50,SPSA,2.8,32.96363618291318,0.8000000000000007,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.25,1.0,0.25,0.5,0.0,0.75,2.8,0.8000000000000007,0.25,1.0,0.25,0.5,0.0,0.75,2.8,0.8000000000000007,32.96363618291318
0,28,50,Kleinberg,0.2549939968154552,65.55131080254813,3.345006003184545,3.6000000000000005,2.1998278327662496e-06,3.5999978001721678,0.75,1.0,0.75,0.5,1.0,0.75,0.2549939968154552,3.345006003184545,0.75,1.0,0.75,0.5,1.0,0.75,0.2549939968154552,3.345006003184545,65.55131080254813
